From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
10167,VANCOUVER 12 1,13304,PORTLAND 34 1,1,Closed,Line,NO,37.2,7,37.8,328.1,11.6,0.03,-2.01
25399,LOS ANGELES 22 1,25459,LOS ANGELES 45 2,1,Closed,Line,NO,-18.8,-14.4,23.6,203,11.6,0.01,-0.99
21292,PALO ALTO 2 1,21357,SUNNYVALE 2 1,1,Closed,Line,NO,-26.9,-0.2,26.9,231.2,11.6,0.03,-0.94
10151,OLALLA 3,10152,OLALLA 4,1,Closed,TransformerWinding,YES,-11.7,-1.2,11.8,101.6,11.6,0.01,0.21
23043,STOCKTON 9 1,23067,MANTECA 4 3,1,Closed,Line,NO,24.5,-2.6,24.6,212.1,11.6,0.03,-5.93
60749,BRUSH 3 2,60748,BRUSH 3 1,1,Closed,Transformer,YES,-62.4,-32.8,70.4,608.6,11.6,0.01,0.82
50439,MAGNA 3 2,50112,SALT LAKE CITY 7 1,1,Closed,Line,NO,26,9.1,27.6,239.1,11.6,0.02,-0.7
77268,GREAT FALLS 8 1,77230,HELENA 4 3,1,Closed,Line,NO,114.6,-28,117.9,1046.2,11.6,0.44,-70.2
13660,WASCO 4 1,13517,WASCO 2 2,1,Closed,Line,NO,-20.9,11.2,23.7,210.5,11.6,0.03,-1.56
60711,NEW RAYMER 3,60655,PEETZ 3 3,1,Closed,Line,NO,-15.5,4.1,16,144,11.6,0.06,-2.16
23037,SOLEDAD 1 1,23039,SOLEDAD 2 1,1,Closed,Line,NO,24.2,-5.2,24.8,213.2,11.6,0.03,-3.02
28804,HEBER 2 1,28912,SEELEY 2,1,Closed,Line,NO,21.7,4.7,22.2,202.6,11.6,0.02,-4.38
60460,CASTLE ROCK 5 1,60407,LARKSPUR 1,1,Closed,Line,NO,17.6,0.2,17.6,151.4,11.6,0.04,-1.1
23109,VALLEY SPRINGS 1,23072,LODI 2 1,1,Closed,Line,NO,17.9,12,21.6,202,11.6,0.02,-3.16
40074,BUCKEYE 3 1,40273,CHANDLER 2 1,1,Closed,Line,NO,289.3,10.4,289.5,2570.7,11.6,0.35,-64.39
21095,SONOMA 2 1,21177,NAPA 1 1,1,Closed,Line,NO,0.8,15.9,15.9,150.1,11.6,0.01,-1.52
23072,LODI 2 1,20467,HERALD 3,1,Closed,Line,NO,-24.6,0.8,24.6,213.3,11.6,0.12,-0.65
28045,GARDEN GROVE 4 1,28110,ORANGE 2 1,1,Closed,Line,NO,-20.5,10.8,23.2,200.8,11.6,0,-0.26
26194,CASTAIC 3 1,26197,CASTAIC 3 4,1,Closed,Transformer,YES,-178.6,-56.3,187.2,1619.3,11.6,0.02,1.69
74111,KELLOGG 1,74054,SAINT MARIES 1,1,Closed,Line,NO,26.1,-3.2,26.3,227,11.6,0.22,-3.24
28989,PARKER DAM 2,28988,PARKER DAM 1,1,Closed,Transformer,YES,-39.8,2.2,39.9,344,11.6,0,0.29
10086,BLAINE 1 3,10136,FERNDALE 1 2,1,Closed,Line,NO,-24.6,-5.1,25.1,216.7,11.6,0.02,-0.99
21332,MOUNTAIN VIEW 3 1,21292,PALO ALTO 2 1,1,Closed,Line,NO,-25.7,1.9,25.7,222.5,11.6,0.01,-0.4
28881,BLYTHE 2 3,28989,PARKER DAM 2,1,Closed,Line,NO,-22.3,-4.6,22.8,203,11.6,0.14,-11.43
25156,THOUSAND OAKS 2 1,25196,CANOGA PARK 1 3,1,Closed,Line,NO,28.3,101.4,105.3,1035.4,11.6,0.07,-14.94
74134,JEROME 2,74124,WENDELL 1,1,Closed,Line,NO,-23.7,-0.2,23.7,205.1,11.6,0.03,-1.21
23121,ATWATER 1 1,23131,MERCED 1 1,1,Closed,Line,NO,24.3,1,24.4,216.7,11.6,0.03,-4.94
74168,POCATELLO 4 2,74167,POCATELLO 4 1,1,Closed,Transformer,YES,-34.9,20.5,40.4,350.3,11.5,0.01,0.32
40830,CHANDLER 14 12,40898,GILBERT 12 1,1,Closed,Line,NO,-391.4,82.9,400.1,4022.7,11.5,0.23,-166.07
40737,TEMPE 9 1,40744,TEMPE 9 8,1,Closed,Transformer,YES,-53.8,-26.3,59.8,523.6,11.5,0.02,1.2
11010,SHELTON 4 4,10731,SHELTON 3 2,1,Closed,Line,NO,-24.2,1.7,24.3,211,11.5,0.03,-0.6
53098,ALBUQUERQUE 16 2,53267,ALBUQUERQUE 30 2,1,Closed,Line,NO,-13.1,8.9,15.9,141.3,11.5,0.01,-0.72
25721,MONROVIA 2 1,25759,WEST COVINA 6 1,1,Closed,Line,NO,11.6,18.8,22.1,194.6,11.5,0.01,-0.38
13260,PORTLAND 12 1,10101,VANCOUVER 4 2,1,Closed,Line,NO,-19.9,9.3,22,194.3,11.5,0.01,-0.98
80001,EL PASO 1 2,53265,LA MESA 5 4,1,Closed,Line,NO,-8.9,-12.5,15.3,133.2,11.5,0.01,-1.03
13410,BOARDMAN 1 2,10823,BICKLETON 1 4,1,Closed,Line,NO,15.5,-16.1,22.4,194.5,11.5,0.04,-2.72
23316,SAN ARDO 1 2,25003,TEMPLETON 1,1,Closed,Line,NO,23.6,0.9,23.6,213.2,11.5,0.1,-6.07
30338,BOULDER CITY 4 1,30355,BUNKERVILLE 1 5,1,Closed,Line,NO,123.7,19.1,125.1,1098.8,11.5,0.06,-6.55
25783,WALNUT 2 1,25780,GLENDORA 1 2,1,Closed,Line,NO,19.9,11.1,22.8,199.7,11.5,0.01,-0.32
40614,PINON 1,40593,KYKOTSMOVI VILLAGE 1,1,Closed,Line,NO,15.2,-5.7,16.3,141.6,11.5,0.09,-1.47
23448,TURLOCK 5 7,23457,TRACY 8 8,1,Closed,Line,NO,-438.4,-34.6,439.7,4114.3,11.5,0.29,-210.12
74132,LOLO 1,77163,VICTOR 2 3,1,Closed,Line,NO,17,9.4,19.5,196,11.5,0.06,-5.37
20004,ARCATA 1,20015,HOOPA 1,1,Closed,Line,NO,-21.8,-4.6,22.3,194.3,11.5,0.06,-5.52
28597,BEAUMONT 2 1,28555,CALIMESA 1,1,Closed,Line,NO,20.2,-9.8,22.5,195.6,11.5,0.02,-2.25
10707,WENATCHEE 3 1,10715,WENATCHEE 3 9,1,Closed,Transformer,YES,-172.4,11.7,172.8,1505.3,11.5,0.01,1.04
77214,HARDIN 2 1,77218,HARDIN 2 5,1,Closed,Transformer,YES,-35.5,-23.4,42.5,373.6,11.5,0.01,0.62
10595,OMAK 1,10900,COULEE CITY 1 2,1,Closed,Line,NO,-11.2,-18.3,21.5,187.2,11.5,0.01,-30
26035,OXNARD 13 1,26040,OXNARD 13 6,1,Closed,Transformer,YES,-137.4,-67.7,153.2,1345.2,11.5,0.03,2.58
53209,ZUNI 1,40684,SANDERS 2,1,Closed,Line,NO,14.4,1.5,14.5,127.7,11.5,0.07,-1.44
50061,OGDEN 1 3,50084,ROY 3 3,1,Closed,Line,NO,-19.3,23.6,30.5,269.7,11.5,0.02,-0.6
21492,SAN JOSE 16 1,21546,SAN JOSE 37 1,1,Closed,Line,NO,20.3,13.4,24.4,226.1,11.5,0.02,-2.69
20146,ELK GROVE 2 1,20179,SACRAMENTO 29 1,1,Closed,Line,NO,-22.2,-4.8,22.7,198.4,11.5,0.01,-1.32
20480,REDDING 11 1,20497,REDDING 12 1,1,Closed,Line,NO,98.4,-80.8,127.3,1111.1,11.5,0.1,-14.07
25716,WHITTIER 6 1,25878,LA PUENTE 5 3,1,Closed,Line,NO,-21.2,-8.9,23,200.7,11.5,0.02,-1.3
28813,PALA 7,28502,ESCONDIDO 3 1,1,Closed,Line,NO,-111.3,44.7,119.9,1108.1,11.5,0.08,-16.17
13039,WINSTON 1,13079,MYRTLE CREEK 2,1,Closed,Line,NO,22.8,-1.6,22.8,200.4,11.5,0.04,-4.72
74181,REXBURG 2 1,74176,IDAHO FALLS 4 1,1,Closed,Line,NO,-15.4,-14.3,21,183.8,11.4,0.03,-2.48
25561,SOUTH GATE 1 1,25378,LAWNDALE 2 2,1,Closed,Line,NO,2.5,-22.3,22.4,195.7,11.4,0.01,-0.69
28067,COSTA MESA 4 1,28133,TUSTIN 3 1,1,Closed,Line,NO,17.4,-15.2,23.1,202.1,11.4,0,-0.38
20126,SACRAMENTO 9 1,20144,ELK GROVE 1 1,1,Closed,Line,NO,17.3,-13.7,22.1,193,11.4,0.01,-0.39
30049,CARSON CITY 4 1,30024,CARSON CITY 2 1,1,Closed,Line,NO,-8.4,-26.4,27.7,242.8,11.4,0.01,-0.93
60509,COLORADO SPRINGS 19 2,60466,COLORADO SPRINGS 9 2,1,Closed,Line,NO,14.4,7.6,16.3,143.4,11.4,0.01,-0.26
60696,LAMAR 2 1,60625,HOLLY 1,1,Closed,Line,NO,16.5,-2.2,16.7,145.9,11.4,0.07,-3.02
21235,VALLEJO 3 1,21237,VALLEJO 4 1,1,Closed,Line,NO,-23.1,-4.5,23.5,206.4,11.4,0,-0.2
40704,NOGALES 2 1,40707,NOGALES 2 4,1,Closed,Transformer,YES,-53.8,-27,60.1,529.5,11.4,0.01,0.53
10523,YAKIMA 1 1,10967,PACKWOOD 2,1,Closed,Line,NO,19.8,-10.9,22.6,198.5,11.4,0.07,-2.84
23462,BIG CREEK 4 5,23464,BIG CREEK 4 7,1,Closed,TransformerWinding,YES,11.7,-0.8,11.7,102.6,11.4,0.01,0.23
60654,PEETZ 3 2,60653,PEETZ 3 1,1,Closed,Transformer,YES,-64.6,15.4,66.4,582.7,11.4,0.01,0.78
40619,BYLAS 3,40640,PIMA 1,1,Closed,Line,NO,-14,1.5,14.1,136.4,11.4,0.02,-5.17
25874,CARSON 7 1,25972,LONG BEACH 26 1,1,Closed,Line,NO,-121.2,34,125.8,1120.8,11.4,0.03,-5.82
28904,OCOTILLO 2,28903,OCOTILLO 1,1,Closed,Transformer,YES,-111.2,-99,148.9,1320.7,11.4,0.02,1.81
77077,GREAT FALLS 5 1,77290,GREAT FALLS 9 1,1,Closed,Line,NO,-22.5,-11.8,25.4,223.9,11.4,0.03,-3.77
40527,TUCSON 23 1,40547,TUCSON 34 3,1,Closed,Line,NO,4.6,10.5,11.5,125,11.4,0.01,-2.91
30087,TONOPAH 1 3,30100,ALAMO 2 1,1,Closed,Line,NO,27.8,-10.6,29.8,262.1,11.4,0.3,-15.51
74073,EAGLE 2 2,74065,EMMETT 2,1,Closed,Line,NO,-23.9,4.3,24.3,218.8,11.4,0.03,-2.36
28762,DESERT HOT SPRINGS 4 1,28770,DESERT HOT SPRINGS 4 9,1,Closed,Transformer,YES,-132.8,-65.7,148.1,1312.6,11.4,0.03,2.2
30003,RENO 2 2,20275,PORTOLA 1,1,Closed,Line,NO,-19,10.9,21.9,225.7,11.4,0.1,-6.17
23490,PIONEER 3 2,23492,PIONEER 3 4,1,Closed,TransformerWinding,YES,12.8,0.5,12.8,112.9,11.4,0.01,0.19
28762,DESERT HOT SPRINGS 4 1,28769,DESERT HOT SPRINGS 4 8,1,Closed,Transformer,YES,-132.8,-66.6,148.6,1314.2,11.3,0.01,1.25
28108,ORANGE 1 1,29045,BREA 3 2,1,Closed,Line,NO,-17.5,12.5,21.5,196.5,11.3,0.01,-1.26
28762,DESERT HOT SPRINGS 4 1,28768,DESERT HOT SPRINGS 4 7,1,Closed,Transformer,YES,-132.8,-66.3,148.4,1314.7,11.3,0.02,1.58
60588,KIOWA 1,60593,BYERS 1,1,Closed,Line,NO,-15.5,3.4,15.9,153.3,11.3,0.08,-4.28
53201,CHURCH ROCK 2,53203,GALLUP 1 1,1,Closed,Line,NO,15.1,5.5,16.1,147.1,11.3,0.04,-1.67
60105,ANTONITO 1,60116,LA JARA 1,1,Closed,Line,NO,-14.2,6.3,15.5,151.3,11.3,0.07,-3.18
30216,HENDERSON 7 1,30206,LAS VEGAS 57 1,1,Closed,Line,NO,21.5,-17.3,27.5,243.1,11.3,0,-0.28
60682,PLATTEVILLE 2 1,60688,PLATTEVILLE 2 7,1,Closed,Transformer,YES,-102.5,-31.6,107.3,950.7,11.3,0.02,1.2
28762,DESERT HOT SPRINGS 4 1,28766,DESERT HOT SPRINGS 4 5,1,Closed,Transformer,YES,-132.8,-65.9,148.2,1317.2,11.3,0.02,1.92
10353,SEATTLE 42 8,10468,BELLEVUE 7 1,1,Closed,Line,NO,-122.5,22.4,124.6,1118.6,11.3,0.06,-9.09
20291,BURNEY 1 1,20293,BURNEY 1 3,1,Closed,Transformer,YES,-42.4,-20.9,47.3,420.4,11.3,0.01,0.7
40335,SCOTTSDALE 8 1,40214,PHOENIX 30 1,1,Closed,Line,NO,-201.7,165.6,260.9,2463.4,11.3,0.1,-26.65
60163,LIVERMORE 7 1,60199,LAPORTE 1,1,Closed,Line,NO,-3.3,-12.3,12.7,112.7,11.3,0.04,-1.84
30117,LAS VEGAS 13 1,30158,LAS VEGAS 37 1,1,Closed,Line,NO,26.7,-8.4,28,247.3,11.3,0.01,-0.93
25733,BALDWIN PARK 1 3,25744,WEST COVINA 2 1,1,Closed,Line,NO,-20.6,-8.5,22.3,197.3,11.3,0,-0.87
28762,DESERT HOT SPRINGS 4 1,28765,DESERT HOT SPRINGS 4 4,1,Closed,Transformer,YES,-132.8,-65.4,148,1318.8,11.3,0.03,2.48
23155,MADERA 3 1,23496,CHOWCHILLA 2 2,1,Closed,Line,NO,-23,5.8,23.7,220.3,11.3,0.05,-3.77
10707,WENATCHEE 3 1,10710,WENATCHEE 3 4,1,Closed,Transformer,YES,-171.1,13.7,171.7,1518.6,11.3,0.04,3.11
40729,CHLORIDE 1 1,40736,CHLORIDE 1 8,1,Closed,Transformer,YES,-50.9,-5.7,51.3,455,11.3,0.02,1.17
77003,SHERIDAN 2 2,70039,RANCHESTER 2,1,Closed,Line,NO,-26.2,-2.7,26.3,233.2,11.3,0.08,-1.77
23182,FRESNO 12 1,23181,FRESNO 11 1,1,Closed,Line,NO,-23,1.1,23,204.4,11.3,0.01,-0.49
10635,SPOKANE 2 1,10647,SPOKANE 8 1,1,Closed,Line,NO,-15,-17.2,22.8,202.4,11.3,0.02,-0.26
40023,GOLDEN VALLEY 1 1,40021,DOLAN SPRINGS 2,1,Closed,Line,NO,-12.5,6,13.9,131.4,11.3,0.09,-1.78
28460,APPLE VALLEY 1 3,28848,VICTORVILLE 7 2,1,Closed,Line,NO,-116.4,-47.1,125.5,1113.4,11.3,0.07,-14.69
23374,MOSS LANDING 1,23284,SAN JOAQUIN 1 1,1,Closed,Line,NO,418.4,-189.1,459.2,4073,11.3,0.46,-373.5
21276,LOS ALTOS 1 2,21315,MOUNTAIN VIEW 1 1,1,Closed,Line,NO,25.9,-7.1,26.9,238.5,11.3,0.01,-1.06
13130,COTTAGE GROVE 1,13563,SPRINGFIELD 5 2,1,Closed,Line,NO,-23.8,-2.2,23.9,213.4,11.3,0.04,-5.24
23040,STOCKTON 6 1,23067,MANTECA 4 3,1,Closed,Line,NO,15.5,-17.7,23.5,208.9,11.3,0.01,-6.62
25523,COMPTON 3 2,25545,LONG BEACH 5 1,1,Closed,Line,NO,12,17.1,20.9,189.2,11.3,0,-0.52
70076,CHEYENNE 2 2,70138,CHEYENNE 7 4,1,Closed,Line,NO,-13.1,-8.8,15.8,140.4,11.3,0.02,-2.47
25138,BAKERSFIELD 14 1,26057,BAKERSFIELD 32 4,1,Closed,Line,NO,-116.1,-61.1,131.2,1167.6,11.2,0.11,-14.54
20084,DAVIS 2 2,21674,VACAVILLE 5 2,1,Closed,Line,NO,-21,-5,21.5,191.8,11.2,0.04,-1.41
20088,RIO VISTA 1 1,21601,BIRDS LANDING 1 2,1,Closed,Line,NO,2,-18.5,18.6,165.9,11.2,0,-0.5
28411,FALLBROOK 1 1,28469,MURRIETA 3 1,1,Closed,Line,NO,-19.2,7.4,20.6,194.5,11.2,0.02,-2.94
74019,WILDER 1,74001,HOMEDALE 1,1,Closed,Line,NO,-23.4,-7.4,24.6,218.8,11.2,0.02,-0.61
74167,POCATELLO 4 1,74317,GRACE 2 1,1,Closed,Line,NO,-75,-91.7,118.5,1055.2,11.2,0.2,-30.99
23363,BISHOP 3 1,23336,BISHOP 2 1,1,Closed,Line,NO,6.9,16.4,17.8,163.6,11.2,0.01,-0.67
60084,GUNNISON 2 1,60806,MONTROSE 4 3,1,Closed,Line,NO,-15.1,-5.8,16.2,143.9,11.2,0.15,-2.36
30203,LAS VEGAS 55 1,30184,LAS VEGAS 47 1,1,Closed,Line,NO,27,7.2,28,249.7,11.2,0,-0.22
40860,TUCSON 50 10,40554,TUCSON 38 1,1,Closed,Line,NO,274.1,46.2,277.9,2528.2,11.2,0.11,-27.34
50123,OGDEN 7 1,50107,HILL AFB 3,1,Closed,Line,NO,27.1,6.9,28,250.7,11.2,0.01,-0.54
40939,TEMPE 10 1,40946,TEMPE 10 8,1,Closed,Transformer,YES,-52.9,-21.2,57,510.5,11.2,0.01,0.62
25853,CARSON 6 1,25856,CARSON 6 4,1,Closed,TransformerWinding,YES,-31.9,0.9,31.9,284.6,11.2,0,0.06
28131,SANTA ANA 11 2,28092,ANAHEIM 10 2,1,Closed,Line,NO,-7.4,-20.7,22,196.5,11.2,0.01,-0.8
20216,ROCKLIN 2 2,20214,ROCKLIN 1 1,1,Closed,Line,NO,19.6,-7.3,20.9,186.5,11.2,0.01,-0.84
40668,SAFFORD 1,40671,SAFFORD 4,1,Closed,TransformerWinding,YES,87.3,-8.2,87.7,784,11.2,0.01,0.91
60199,LAPORTE 1,60290,WELLINGTON 3 1,1,Closed,Line,NO,-10.2,-11.4,15.3,136.8,11.2,0.02,-1.28
25088,MC FARLAND 1,26091,DELANO 4 2,1,Closed,Line,NO,-22,-6,22.8,203.5,11.2,0.03,-0.74
13314,PORTLAND 37 1,10101,VANCOUVER 4 2,1,Closed,Line,NO,20.6,-7.1,21.8,194.8,11.2,0,-0.18
23391,BISHOP 4 1,23393,BISHOP 4 3,1,Closed,Transformer,YES,-32.6,-14,35.5,319.2,11.2,0.01,0.38
21420,SAN RAMON 2 1,21371,CASTRO VALLEY 3 1,1,Closed,Line,NO,12.6,14.6,19.3,173.9,11.2,0,-0.22
23108,TURLOCK 3 1,23350,TURLOCK 4 1,1,Closed,Line,NO,-22.9,-4.2,23.3,208.3,11.2,0.03,-1.51
60567,PUEBLO 8 1,60576,PUEBLO 10 1,1,Closed,Line,NO,11.9,9.4,15.2,136.5,11.2,0.01,-0.12
25258,VENICE 2 1,25300,LOS ANGELES 6 1,1,Closed,Line,NO,-23.4,-1.6,23.4,209.7,11.2,0.02,-0.47
28548,SAN DIEGO 41 1,28598,CHULA VISTA 6 1,1,Closed,Line,NO,-124.5,3.7,124.6,1129.7,11.2,0.07,-15.06
25091,BAKERSFIELD 2 1,25123,BAKERSFIELD 9 1,1,Closed,Line,NO,23.3,0.6,23.3,208.7,11.2,0.02,-0.5
13463,CLATSKANIE 2 2,13690,CLATSKANIE 5 2,1,Closed,Line,NO,-22.1,-2.3,22.2,199.1,11.1,0,-0.02
60056,DURANGO 3 1,60061,MONTROSE 2 3,1,Closed,Line,NO,-45.1,-34.7,56.8,509.9,11.1,0.14,-56.77
40939,TEMPE 10 1,40945,TEMPE 10 7,1,Closed,Transformer,YES,-52.9,-21,56.9,513.5,11.1,0.01,0.75
25052,GOLETA 2 1,25049,GOLETA 1 2,1,Closed,Line,NO,-22.7,1.9,22.8,206,11.1,0.01,-1.31
77230,HELENA 4 3,77263,BUTTE 3 1,1,Closed,Line,NO,49.2,44.8,66.6,1085.2,11.1,0.25,-65.62
28996,COACHELLA 3 4,28679,INDIO 2 1,1,Closed,Line,NO,18.4,11.3,21.6,198.7,11.1,0.03,-0.97
21600,BIRDS LANDING 1 1,21603,BIRDS LANDING 1 4,1,Closed,Transformer,YES,-36.5,-11.5,38.2,345.5,11.1,0.01,0.6
25574,LOS ANGELES 77 1,25443,LOS ANGELES 36 1,1,Closed,Line,NO,-0.4,-18,18,162.2,11.1,0,-0.4
20279,TRUCKEE 1,30013,RENO 4 2,1,Closed,Line,NO,23.9,-0.3,23.9,215.4,11.1,0.07,-1.15
77043,HARLOWTON 1,77208,TWO DOT 3,1,Closed,Line,NO,3.7,19.4,19.7,191.2,11.1,0.04,-1.54
74218,BOISE 14 1,74221,BOISE 14 4,1,Closed,Transformer,YES,-33.7,-12.4,35.9,325.4,11.1,0.01,0.56
53189,THOREAU 1,53208,YATAHEY 3,1,Closed,Line,NO,14.5,3.3,14.9,145.9,11.1,0.06,-4.06
13244,TUALATIN 2 1,13236,PORTLAND 6 3,1,Closed,Line,NO,-19.4,9.6,21.7,196.6,11.1,0.01,-0.31
25032,SANTA MARIA 2 1,25027,GUADALUPE 1,1,Closed,Line,NO,3.7,-17.4,17.8,160.4,11.1,0.02,-1.39
23458,BIG CREEK 4 1,23464,BIG CREEK 4 7,1,Closed,TransformerWinding,YES,-22.7,2,22.8,205.2,11.1,0,-0.07
40602,MONUMENT VALLEY 1,40610,KAYENTA 1,1,Closed,Line,NO,15.8,-0.7,15.8,145.2,11.1,0.11,-4.39
20030,WEAVERVILLE 1,20352,REDDING 7 2,1,Closed,Line,NO,-20.7,3.6,21,193.4,11.1,0.03,-2.05
13637,MILTON FREEWATER 2 1,13640,MILTON FREEWATER 2 4,1,Closed,TransformerWinding,YES,58.3,3.4,58.4,527.1,11.1,0.03,1.46
40848,GILA BEND 4 2,40847,GILA BEND 4 1,1,Closed,Transformer,YES,14.2,-17.1,22.2,200.8,11.1,0,0.1
53250,DEMING 3 1,53238,SUNLAND PARK 2 1,1,Closed,Line,NO,234.9,-126.3,266.7,2406.7,11.1,0.7,-229.38
77269,GREAT FALLS 8 2,77268,GREAT FALLS 8 1,1,Closed,Transformer,YES,-37.5,1.6,37.6,339,11.1,0,0.3
28103,SANTA ANA 8 1,28014,WESTMINSTER 3 1,1,Closed,Line,NO,-16.5,-14.5,22,198.6,11.1,0.01,-0.52
10410,RENTON 2 1,10391,RENTON 1 1,1,Closed,Line,NO,12.9,-17.9,22,199.1,11.1,0.01,-0.39
21591,STOCKTON 1 2,23074,LODI 3 1,1,Closed,Line,NO,-14.2,11.7,18.4,190.8,11.1,0.04,-3.87
21600,BIRDS LANDING 1 1,21605,BIRDS LANDING 1 6,1,Closed,Transformer,YES,-36.1,-11.8,38,344.5,11.1,0.01,0.31
50340,VERNAL 1 1,50458,DUTCH JOHN 1,1,Closed,Line,NO,235.9,-141.5,275.1,2487.2,11.1,0.18,-64.7
50335,MONTICELLO 2,50346,BLANDING 2,1,Closed,Line,NO,14.9,1.2,15,136.9,11.1,0.07,-1.76
13178,SHERWOOD 1,13492,NEWBERG 3 1,1,Closed,Line,NO,17.7,-13,22,199.2,11,0.02,-3.52
30387,SPARKS 9 1,30394,SPARKS 9 8,1,Closed,Transformer,YES,-148,18.5,149.1,1350.5,11,0.03,1.96
74274,AHSAHKA 3,74275,AHSAHKA 4,1,Closed,TransformerWinding,YES,-6.1,-1.8,6.4,57.9,11,0,0.07
60109,VAIL 2 1,60800,KREMMLING 2 4,1,Closed,Line,NO,-14.8,4.4,15.4,142.2,11,0.05,-0.72
20526,BURNEY 4 2,20156,TULELAKE 1,1,Closed,Line,NO,-20.5,1.5,20.6,204.2,11,0.13,-7.5
20116,SACRAMENTO 1 1,20133,SACRAMENTO 10 1,1,Closed,Line,NO,16.5,10.6,19.6,185.5,11,0.01,-1.54
60080,GYPSUM 1,60063,MEEKER 1,1,Closed,Line,NO,-15.5,-1.6,15.5,146.8,11,0.06,-6.21
23180,FRESNO 10 1,23165,FRESNO 3 1,1,Closed,Line,NO,0.2,-22.2,22.2,201.2,11,0.01,-0.31
25087,DELANO 2 1,23237,PIXLEY 1,1,Closed,Line,NO,-20.8,7.1,22,209.5,11,0.04,-2.89
30387,SPARKS 9 1,30393,SPARKS 9 7,1,Closed,Transformer,YES,-148,17.4,149,1351.5,11,0.01,0.91
30387,SPARKS 9 1,30392,SPARKS 9 6,1,Closed,Transformer,YES,-148,18.5,149.1,1352.6,11,0.03,1.99
30159,LAS VEGAS 37 2,23397,JEAN 1 3,1,Closed,Line,NO,-20.8,-11.2,23.6,214.2,11,0.03,-3.71
28293,BLOOMINGTON 1,28999,RIVERSIDE 18 2,1,Closed,Line,NO,1,-16.6,16.6,150.8,11,0.01,-0.96
21005,SEBASTOPOL 1 2,21006,SEBASTOPOL 2 1,1,Closed,Line,NO,-21.4,7.9,22.8,208.5,11,0.01,-0.35
10824,POMEROY 1 1,10828,POMEROY 1 5,1,Closed,TransformerWinding,YES,140.2,-28.7,143.1,1306.5,11,0.05,3.91
10812,RICHLAND 4 5,13470,UMATILLA 2 1,1,Closed,Line,NO,281.3,158.2,322.7,4021.3,11,0.2,-183.85
30387,SPARKS 9 1,30390,SPARKS 9 4,1,Closed,Transformer,YES,-148,18.3,149.1,1354.7,11,0.03,1.83
50222,RICHMOND 6 2,50224,RICHMOND 6 4,1,Closed,TransformerWinding,YES,-8.1,4.4,9.2,83.8,11,0,-0.06
60749,BRUSH 3 2,60733,BRUSH 2 3,1,Closed,Line,NO,-53.7,9.5,54.5,498.2,11,0.01,-1.68
74089,BOISE 6 1,74093,BOISE 7 3,1,Closed,Line,NO,-23,1,23.1,212.7,11,0.02,-3.06
10680,MATTAWA 2 1,10685,MATTAWA 2 6,1,Closed,Transformer,YES,-138.6,-56.9,149.8,1369.7,11,0.02,2.08
60723,LOVELAND 5 2,60217,FORT COLLINS 1 1,1,Closed,Line,NO,-0.2,10.8,10.8,111.1,11,0.01,-1.45
25632,ALHAMBRA 3 1,25930,NORWALK 4 1,1,Closed,Line,NO,106.2,-67.8,126,1146.9,11,0.06,-11.23
23174,LEMOORE 1 1,23422,COALINGA 2 1,1,Closed,Line,NO,-23.5,-3.8,23.8,216.4,11,0.12,-3.44
25792,PALMDALE 7 2,25802,LA VERNE 2 1,1,Closed,Line,NO,18.6,-10.5,21.3,194.2,11,0.03,-5.24
20275,PORTOLA 1,20278,PORTOLA 4,1,Closed,TransformerWinding,YES,19.4,10.7,22.2,202.1,11,0,0.03
60018,GRAND JUNCTION 3 1,60026,GRAND JUNCTION 7 1,1,Closed,Line,NO,15.3,-1.8,15.4,144.4,11,0.02,-6.13
60054,TELLURIDE 1,60041,DOLORES 2,1,Closed,Line,NO,9.9,-12.3,15.8,144,11,0.02,-2.5
13637,MILTON FREEWATER 2 1,13642,MILTON FREEWATER 2 6,1,Closed,Transformer,YES,-34.9,6.3,35.4,323.2,11,0.01,0.35
21220,OAKLAND 6 1,21270,SAN LEANDRO 3 1,1,Closed,Line,NO,8.2,25.7,26.9,246.9,11,0.01,-0.12
74026,CALDWELL 1 1,74034,CALDWELL 2 1,1,Closed,Line,NO,-23.6,3.6,23.9,218.3,11,0.01,-0.31
30314,VALMY 2,30302,BATTLE MOUNTAIN 2 1,1,Closed,Line,NO,-124.9,-5.8,125,1175,11,0.3,-35.51
53028,ESTANCIA 1,53051,EDGEWOOD 2,1,Closed,Line,NO,-12.2,6.7,14,138.1,11,0.08,-2.05
13180,BEAVERTON 3 1,11048,VANCOUVER 18 1,1,Closed,Line,NO,-123.4,-8.4,123.7,1129.8,10.9,0.05,-6.52
25884,LANCASTER 7 1,25864,MOJAVE 2 1,1,Closed,Line,NO,-407.9,-163.2,439.3,4013.1,10.9,0.14,-118.13
60578,TRINIDAD 2,53001,ANGEL FIRE 1,1,Closed,Line,NO,15.8,-4.8,16.5,150.9,10.9,0.31,-7.95
30309,FALLON 5 1,30334,FALLON 6 1,1,Closed,Line,NO,8.6,-21.6,23.2,212.6,10.9,0.03,-7.75
13449,JOSEPH 1,74115,KAMIAH 1,1,Closed,Line,NO,-21.4,-0.6,21.4,207.1,10.9,0.24,-7.38
